Mon Aug 15 16:15:00 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
28 60 10 196 5.8 10000 7 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
29 60 10 176 5.85 10000 61 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
30 60 10 230 6.43 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
31 80 10 240 10.41 10000 5 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
32 80 10 254 10.18 10000 11 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
33 80 10 265 10.05 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
34 80 10 261 9.94 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
35 80 10 245 9.6 10000 13 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
36 80 10 263 10.13 10000 10 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
37 80 10 289 9.92 10000 5 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
38 80 10 282 10.52 10000 4 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
39 80 10 282 9.57 10000 4321 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
40 80 10 245 9.77 10000 5192 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
41 100 10 274 13.84 10000 38 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
42 100 10 307 14.19 10000 48 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
43 100 10 267 13.63 10000 1359 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
44 100 10 293 13.75 10000 23 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
45 100 10 309 13.69 10000 21 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
46 100 10 355 14.42 10000 35 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
47 100 10 276 12.94 10000 12 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
48 100 10 315 14.2 10000 305 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
49 100 10 300 13.18 10000 30 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
50 100 10 353 14.14 10000 7 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 

Fri Oct 21 16:56:15 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.18 10000 7 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
2 20 10 45 1.13 10000 131 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
3 20 10 73 1.29 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
4 20 10 49 1.15 10000 569 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
5 20 10 55 1.15 10000 131 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
6 20 10 78 1.26 10000 273 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
7 20 10 55 1.27 10000 5003 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
8 20 10 52 1.24 10000 134 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
9 20 10 69 1.16 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
10 20 10 69 1.32 10000 6 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
11 40 10 91 3.2 10000 8 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
12 40 10 109 3.39 10000 243 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
13 40 10 145 3.15 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
14 40 10 129 3.39 10000 4 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
15 40 10 140 3.39 10000 78 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
16 40 10 122 3.31 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
17 40 10 109 3.08 10000 55 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
18 40 10 169 3.65 10000 1 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
19 40 10 103 3.21 10000 73 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
20 40 10 104 3.31 10000 46 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
21 60 10 217 6.37 10000 28 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
22 60 10 182 6.12 10000 32 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
23 60 10 194 6.17 10000 4 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
24 60 10 209 6.47 10000 38 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
25 60 10 166 6.02 10000 131 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
26 60 10 168 5.72 10000 847 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
27 60 10 150 5.56 10000 321 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
28 60 10 196 5.91 10000 7 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
29 60 10 176 5.74 10000 61 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
30 60 10 230 6.47 10000 2 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
31 80 10 240 10.27 10000 5 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
32 80 10 254 10.27 10000 11 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
33 80 10 265 10.06 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
34 80 10 261 9.93 10000 3 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
35 80 10 245 9.66 10000 13 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
36 80 10 263 10.08 10000 10 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
37 80 10 289 9.66 10000 5 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
38 80 10 282 10.47 10000 4 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
39 80 10 282 9.55 10000 4321 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
40 80 10 245 9.86 10000 5192 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
41 100 10 274 13.92 10000 38 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
42 100 10 307 13.93 10000 48 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
43 100 10 267 13.54 10000 1359 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
44 100 10 293 13.86 10000 23 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
45 100 10 309 13.67 10000 21 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
46 100 10 355 14.38 10000 35 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
47 100 10 276 12.97 10000 12 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
48 100 10 315 14.24 10000 305 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
49 100 10 300 13.25 10000 30 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 
50 100 10 353 14.28 10000 7 0 4.53634e-316 1.17709e-312 -1.07375e+09 0 

Sun Oct 23 19:29:11 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:29:46 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:32:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:34:12 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:36:37 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:38:43 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Sun Oct 23 19:47:18 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv

Mon Oct 24 10:13:09 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.13 10000 7 
2 20 10 45 1.09 10000 727 
3 20 10 73 1.18 10000 3 
4 20 10 49 1.09 10000 1078 
5 20 10 55 1.1 10000 57 
6 20 10 78 1.2 10000 26 
7 20 10 55 1.14 10000 4512 
8 20 10 52 1.15 10000 34 
9 20 10 69 1.08 10000 1 
10 20 10 69 1.21 10000 11 
11 40 10 91 3.07 10000 15 
12 40 10 109 3.37 10000 240 
13 40 10 145 3.26 10000 3 
14 40 10 129 3.33 10000 4 
15 40 10 140 3.27 10000 10 
16 40 10 122 3.12 10000 1 
17 40 10 109 3.07 10000 9 
18 40 10 169 3.74 10000 1 
19 40 10 102 3.12 10000 4386 
20 40 10 104 3.31 10000 63 
21 60 10 217 6.51 10000 61 
22 60 10 182 6.22 10000 36 
23 60 10 194 6.23 10000 3 
24 60 10 209 6.56 10000 43 
25 60 10 165 5.91 10000 782 
26 60 10 168 5.72 10000 131 
27 60 10 150 5.72 10000 11 
28 60 10 196 5.99 10000 5 
29 60 10 176 5.87 10000 162 
30 60 10 230 6.56 10000 2 
31 80 10 240 10.75 10000 7 
32 80 10 254 10.53 10000 3 
33 80 10 265 10.37 10000 3 
34 80 10 261 10.12 10000 5 
35 80 10 245 9.83 10000 8 
36 80 10 263 10.11 10000 10 
37 80 10 289 9.96 10000 4 
38 80 10 282 10.97 10000 16 
39 80 10 282 9.63 10000 3154 
40 80 10 245 9.88 10000 1535 
41 100 10 274 14.11 10000 195 
42 100 10 307 14.43 10000 22 
43 100 10 267 13.81 10000 2691 
44 100 10 293 14.18 10000 15 
45 100 10 309 14.16 10000 1590 
46 100 10 355 14.84 10000 16 
47 100 10 276 13.23 10000 85 
48 100 10 315 14.58 10000 361 
49 100 10 300 13.44 10000 122 
50 100 10 353 14.7 10000 39 

Mon Oct 24 12:07:03 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.15 10000 7 
2 20 10 45 1.05 10000 1069 
3 20 10 73 1.24 10000 3 
4 20 10 49 1.1 10000 179 
5 20 10 54 1.04 10000 9646 
6 20 10 78 1.19 10000 354 
7 20 10 55 1.18 10000 9012 
8 20 10 52 1.17 10000 336 
9 20 10 69 1.15 10000 1 
10 20 10 69 1.29 10000 10 
11 40 10 91 3.09 10000 15 
12 40 10 109 3.27 10000 445 
13 40 10 145 3.32 10000 4 
14 40 10 129 3.3 10000 4 
15 40 10 140 3.35 10000 44 
16 40 10 122 3.19 10000 1 
17 40 10 109 3.06 10000 17 
18 40 10 169 3.69 10000 1 
19 40 10 103 3.16 10000 46 
20 40 10 104 3.32 10000 39 
21 60 10 217 6.52 10000 656 
22 60 10 182 6.22 10000 23 
23 60 10 194 6.38 10000 3 
24 60 10 209 6.62 10000 43 
25 60 10 166 6.18 10000 45 
26 60 10 168 5.84 10000 56 
27 60 10 150 5.69 10000 727 
28 60 10 196 5.98 10000 4 
29 60 10 176 5.83 10000 254 
30 60 10 230 6.56 10000 2 
31 80 10 240 10.72 10000 7 
32 80 10 254 10.36 10000 3 
33 80 10 265 10.51 10000 3 
34 80 10 261 10.4 10000 5 
35 80 10 245 9.79 10000 2 
36 80 10 263 10.17 10000 3 
37 80 10 289 10.14 10000 4 
38 80 10 282 10.95 10000 16 
39 80 10 282 9.59 10000 3786 
40 80 10 245 9.75 10000 4560 
41 100 10 274 14.23 10000 90 
42 100 10 307 14.56 10000 25 
43 100 10 267 13.76 10000 647 
44 100 10 293 14.3 10000 7 
45 100 10 309 13.98 10000 63 
46 100 10 355 14.75 10000 7 
47 100 10 276 13.39 10000 41 
48 100 10 315 14.56 10000 304 
49 100 10 300 13.52 10000 174 
50 100 10 353 14.61 10000 25 

Mon Oct 24 14:12:08 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.18 10000 7 
2 20 10 45 1.1 10000 334 
3 20 10 73 1.25 10000 3 
4 20 10 49 1.11 10000 761 
5 20 10 55 1.09 10000 342 
6 20 10 78 1.18 10000 281 
7 20 10 58 1.17 10000 3 
8 20 10 52 1.21 10000 229 
9 20 10 69 1.15 10000 1 
10 20 10 69 1.27 10000 11 
11 40 10 91 3.13 10000 14 
12 40 10 109 3.35 10000 494 
13 40 10 145 3.21 10000 4 
14 40 10 129 3.32 10000 4 
15 40 10 140 3.34 10000 277 
16 40 10 122 3.26 10000 1 
17 40 10 109 3.13 10000 49 

Mon Oct 24 14:13:31 2005
 inst  m   W   SVC: UB  tm it:all best Tm:1dh 1dv cg  LBh  LBv
1 20 10 70 1.23 10000 7 
2 20 10 45 1.08 10000 334 
3 20 10 73 1.24 10000 3 
4 20 10 49 1.15 10000 761 
5 20 10 55 1.09 10000 342 
6 20 10 78 1.17 10000 281 
7 20 10 58 1.25 10000 3 
8 20 10 52 1.25 10000 229 
9 20 10 69 1.14 10000 1 
10 20 10 69 1.29 10000 11 
11 40 10 91 3.18 10000 14 
12 40 10 109 3.31 10000 494 
13 40 10 145 3.33 10000 4 
14 40 10 129 3.3 10000 4 
15 40 10 140 3.33 10000 277 
16 40 10 122 3.18 10000 1 
17 40 10 109 3.1 10000 49 
18 40 10 169 3.63 10000 1 
19 40 10 103 3.21 10000 35 
20 40 10 104 3.41 10000 83 
21 60 10 217 6.53 10000 185 
22 60 10 182 6.2 10000 52 
23 60 10 194 6.15 10000 2 
24 60 10 209 6.65 10000 43 
25 60 10 166 6.22 10000 274 
26 60 10 168 5.93 10000 133 
27 60 10 150 5.75 10000 9 
28 60 10 196 6.15 10000 7 
29 60 10 176 5.87 10000 2458 
30 60 10 230 6.45 10000 2 
31 80 10 240 10.98 10000 11 
32 80 10 254 10.03 10000 3 
33 80 10 265 10.28 10000 3 
34 80 10 261 10.35 10000 5 
35 80 10 245 10.13 10000 12 
36 80 10 263 10.14 10000 5 
37 80 10 289 10.09 10000 3 
38 80 10 282 10.6 10000 7 
39 80 10 282 9.38 10000 999 
40 80 10 245 9.77 10000 1701 
41 100 10 274 14.49 10000 117 
42 100 10 307 14 10000 112 
43 100 10 267 14.07 10000 2745 
44 100 10 293 14.36 10000 38 
45 100 10 310 13.85 10000 5016 
46 100 10 355 14.24 10000 9 
47 100 10 276 13.12 10000 629 
48 100 10 315 14.47 10000 439 
49 100 10 300 13.42 10000 161 
50 100 10 353 15.19 10000 42 

Thu Oct 27 15:54:26 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 10 70 8 594035 9.6e-05 120 7.6 70 70 70 70 70 70 
2 20 10 45 236 652440 0.00283 120 2.2 45 45 45 45 45 45 
3 20 10 73 14 591046 0.000168 120 12 73 73 73 73 73 73 
4 20 10 49 1554 639627 0.0186 120 4.2 49 49 49 49 49 49 
5 20 10 54 260028 690392 3.12 120 0 55 54 54 54 54 49 
6 20 10 78 97 606922 0.00116 120 5.4 78 78 78 78 78 78 
7 20 10 58 3 590748 3.6e-05 120 9.4 58 58 58 58 58 58 
8 20 10 52 61 602726 0.000732 120 1.9 52 52 52 52 52 52 
9 20 10 69 1 632233 1.2e-05 120 11 69 69 69 69 69 69 
10 20 10 69 5 564295 6e-05 120 2.9 69 69 69 69 69 69 

Thu Oct 27 16:27:03 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 10 70 8 603503 9.6e-05 120 7.6 70 70 70 70 70 70 
2 20 10 45 236 661614 0.00283 120 2.2 45 45 45 45 45 45 
3 20 10 73 14 596413 0.000168 120 12 73 73 73 73 73 73 
4 20 10 49 1554 645835 0.0186 120 4.2 49 49 49 49 49 49 
5 20 10 54 260028 687695 3.12 120 0 55 54 54 54 54 49 
6 20 10 78 97 618235 0.00116 120 5.4 78 78 78 78 78 78 
7 20 10 58 3 603559 3.6e-05 120 9.4 58 58 58 58 58 58 
8 20 10 52 61 615028 0.000732 120 1.9 52 52 52 52 52 52 
9 20 10 69 1 643793 1.2e-05 120 11 69 69 69 69 69 69 
10 20 10 69 5 564001 6e-05 120 2.9 69 69 69 69 69 69 
11 40 10 91 13 233981 0.000156 120 1.1 91 91 91 91 91 91 
12 40 10 109 1136 222426 0.0136 120 1.8 109 109 109 109 109 109 
5 20 10 54 260028 686322 45.9 120 0 55 54 54 54 54 54 
6 20 10 78 97 611098 0.01 120 5.4 78 78 78 78 78 78 78 
4 20 10 49 1554 643188 0.28 120 4.2 49 49 49 49 49 49 49 
5 20 10 54 260028 686350 45.1 120 0 55 54 54 54 54 54 49 
6 20 10 78 97 616640 0.01 120 5.4 78 78 78 78 78 78 78 
7 20 10 58 3 599072 0 120 9.4 58 58 58 58 58 58 58 
8 20 10 52 61 605104 0.01 120 1.9 52 52 52 52 52 52 52 
9 20 10 69 1 645812 0 120 11 69 69 69 69 69 69 69 
10 20 10 69 5 560593 0 120 2.9 69 69 69 69 69 69 69 
11 40 10 91 13 234878 0.01 120 1.1 91 91 91 91 91 91 91 
12 40 10 109 1136 223050 0.62 120 1.8 109 109 109 109 109 109 109 
4 20 10 49 1554 652652 0.27 120 4.2 49 49 49 49 49 49 
5 20 10 54 260028 692463 44.3 120 0 55 55 54 54 54 54 

Thu Oct 27 18:02:22 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 inf
1 20 10 70 8 597970 0 120 7.6 70 70 70 70 70 70 
2 20 10 45 236 654470 0.04 120 2.2 45 45 45 45 45 45 
3 20 10 73 14 597104 0 120 12 73 73 73 73 73 73 
4 20 10 49 1554 643939 0.24 120 4.2 49 49 49 49 49 49 
5 20 10 54 260028 687162 46.1 120 0 55 55 54 54 54 54 
6 20 10 78 97 616217 0.03 120 5.4 78 78 78 78 78 78 
7 20 10 58 3 621995 0 120 9.4 58 58 58 58 58 58 
8 20 10 52 61 630117 0 120 1.9 52 52 52 52 52 52 
9 20 10 69 1 659969 0 120 11 69 69 69 69 69 69 
10 20 10 69 5 584761 0 120 2.9 69 69 69 69 69 69 
11 40 10 91 13 240735 0.01 120 1.1 91 91 91 91 91 91 
12 40 10 109 1136 229476 0.61 120 1.8 109 109 109 109 109 109 
13 40 10 145 4 245242 0 120 4.3 145 145 145 145 145 145 
14 40 10 129 6 231892 0 120 3.1 129 129 129 129 129 129 
15 40 10 140 106 221764 0.05 120 1.4 140 140 140 140 140 140 
16 40 10 122 1 236613 0 120 14 122 122 122 122 122 122 
17 40 10 109 23 242989 0.01 120 0.9 109 109 109 109 109 109 
18 40 10 169 1 221268 0 120 16 169 169 169 169 169 169 
19 40 10 102 10203 231710 5.13 120 0.9 103 102 102 102 102 102 
20 40 10 103 444 216304 0.21 120 0 103 103 103 103 103 103 
21 60 10 217 4 125585 0 120 7.9 217 217 217 217 217 217 
22 60 10 182 2123 127877 1.98 120 2.8 182 182 182 182 182 182 
23 60 10 194 5 126783 0 120 6.5 194 194 194 194 194 194 
24 60 10 209 8 124377 0.01 120 14 209 209 209 209 209 209 
25 60 10 165 6439 120568 6.51 120 0 166 165 165 165 165 165 
26 60 10 168 166 130127 0.13 120 1.2 168 168 168 168 168 168 
27 60 10 150 65 137782 0.06 120 1.3 150 150 150 150 150 150 
28 60 10 196 17 123375 0.02 120 3.7 196 196 196 196 196 196 
29 60 10 176 38 133321 0.04 120 1.1 176 176 176 176 176 176 
30 60 10 230 3 125246 0 120 9 230 230 230 230 230 230 
31 80 10 240 3 70417 0 120 5.2 240 240 240 240 240 240 
32 80 10 254 6 78208 0.01 120 5.3 254 254 254 254 254 254 
33 80 10 265 3 79548 0 120 15 265 265 265 265 265 265 
34 80 10 261 9 78146 0.01 120 6.9 261 261 261 261 261 261 
35 80 10 245 6 79904 0 120 3.8 245 245 245 245 245 245 
36 80 10 263 6 77493 0 120 3.9 263 263 263 263 263 263 
37 80 10 289 3 77785 0 120 8.6 289 289 289 289 289 289 
38 80 10 282 6 75847 0.01 120 6.4 282 282 282 282 282 282 
39 80 10 282 30041 82515 43.1 120 1 285 283 282 282 282 282 
40 80 10 245 4199 79428 6.51 120 0.8 246 245 245 245 245 245 
41 100 10 274 176 53988 0.39 120 0 274 274 274 274 274 274 
42 100 10 307 86 55856 0.22 120 0.9 307 307 307 307 307 307 
43 100 10 267 2516 54173 5.56 120 0 268 267 267 267 267 267 
44 100 10 293 26 55198 0.05 120 1.3 293 293 293 293 293 293 
45 100 10 309 10019 58377 20.3 120 2.3 311 309 309 309 309 309 
46 100 10 355 110 55935 0.22 120 5 355 355 355 355 355 355 
47 100 10 276 20191 58787 40.9 120 0.7 277 277 276 276 276 276 
48 100 10 315 19752 54105 44 120 0.6 316 316 315 315 315 315 
49 100 10 300 665 58565 1.41 120 0.3 300 300 300 300 300 300 
50 100 10 353 8 54881 0.01 120 3.2 353 353 353 353 353 353 

Tue Nov  1 18:39:43 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 10 70 2 2852212 0 300 7.6 70 70 70 70 70 70 
2 20 10 45 8 2870501 0 300 2.2 45 45 45 45 45 45 
3 20 10 73 18 2858911 0 300 12 73 73 73 73 73 73 
4 20 10 49 280 2857728 0.03 300 4.2 49 49 49 49 49 49 
5 20 10 54 30021 30022 3.09 3 0 54 54 54 54 54 54 
6 20 10 78 181 2840267 0.01 300 5.4 78 78 78 78 78 78 
7 20 10 55 7 2810741 0 300 3.7 55 55 55 55 55 55 
8 20 10 52 218 2796824 0.02 300 1.9 52 52 52 52 52 52 
9 20 10 69 1 2848955 0 300 11 69 69 69 69 69 69 
10 20 10 69 5 2731234 0 300 2.9 69 69 69 69 69 69 
11 40 10 91 21 1175598 0.01 300 1.1 91 91 91 91 91 91 
12 40 10 109 226 1049991 0.08 300 1.8 109 109 109 109 109 109 
13 40 10 145 4 1189985 0 300 4.3 145 145 145 145 145 145 
14 40 10 129 5 1158572 0 300 3.1 129 129 129 129 129 129 
15 40 10 140 43 1095732 0.01 300 1.4 140 140 140 140 140 140 
16 40 10 122 1 1171617 0 300 14 122 122 122 122 122 122 
17 40 10 109 7 1174332 0 300 0.9 109 109 109 109 109 109 
18 40 10 169 1 1101277 0 300 16 169 169 169 169 169 169 
19 40 10 102 289 1123092 0.09 300 0.9 102 102 102 102 102 102 
20 40 10 103 80209 80210 21.8 22 0 104 103 103 103 103 103 
21 60 10 217 6 654017 0.01 301 7.9 217 217 217 217 217 217 
22 60 10 181 300459 654203 138 300 2.2 182 182 181 181 181 181 
23 60 10 194 5 659661 0.01 300 6.5 194 194 194 194 194 194 
24 60 10 209 51 642049 0.03 300 14 209 209 209 209 209 209 
25 60 10 165 9823 9824 4.96 5 0 165 165 165 165 165 165 
26 60 10 168 299 644060 0.15 300 1.2 168 168 168 168 168 168 
27 60 10 150 653 676242 0.27 300 1.3 150 150 150 150 150 150 
28 60 10 196 3 619903 0 300 3.7 196 196 196 196 196 196 
29 60 10 175 19348 671924 8.84 300 0.5 176 175 175 175 175 175 
30 60 10 230 1 646202 0 300 9 230 230 230 230 230 230 
31 80 10 240 3 357383 0 300 5.2 240 240 240 240 240 240 
32 80 10 254 6 419851 0 300 5.3 254 254 254 254 254 254 
33 80 10 265 2 408136 0 300 15 265 265 265 265 265 265 
34 80 10 261 2 421943 0 300 6.9 261 261 261 261 261 261 
35 80 10 245 9 419922 0.01 300 3.8 245 245 245 245 245 245 
36 80 10 263 3 414154 0 300 3.9 263 263 263 263 263 263 
37 80 10 289 5 402722 0 300 8.6 289 289 289 289 289 289 
38 80 10 282 13 399014 0.01 300 6.4 282 282 282 282 282 282 
39 80 10 282 12705 436589 9.03 300 1 283 282 282 282 282 282 
40 80 10 245 46330 427986 32.4 300 0.8 246 246 245 245 245 245 
41 100 10 274 333 334 0.34 0 0 274 274 274 274 274 274 
42 100 10 307 81 304074 0.07 301 0.9 307 307 307 307 307 307 
43 100 10 267 6839 6840 7.1 7 0 268 267 267 267 267 267 
44 100 10 293 27 301368 0.03 300 1.3 293 293 293 293 293 293 
45 100 10 309 19 311640 0.02 300 2.3 309 309 309 309 309 309 
46 100 10 355 5 308509 0 300 5 355 355 355 355 355 355 
47 100 10 276 32 318807 0.03 300 0.7 276 276 276 276 276 276 
48 100 10 315 10893 298957 10.9 300 0.6 316 315 315 315 315 315 
49 100 10 300 30 312590 0.03 300 0.3 300 300 300 300 300 300 
50 100 10 353 6 293663 0 300 3.2 353 353 353 353 353 353 

Wed Nov  2 17:37:01 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 10 70 2 2730918 0 300 7.6 70 70 70 70 70 70 
2 20 10 45 12 2782394 0 300 2.2 45 45 45 45 45 45 
3 20 10 73 8 2685860 0 300 12 73 73 73 73 73 73 
4 20 10 49 53 2707049 0 300 4.2 49 49 49 49 49 49 
5 20 10 54 40252 40253 4.52 5 0 54 54 54 54 54 54 
6 20 10 78 33 2694393 0 301 5.4 78 78 78 78 78 78 
7 20 10 55 26 2707156 0.01 300 3.7 55 55 55 55 55 55 
8 20 10 52 107 2673229 0.02 300 1.9 52 52 52 52 52 52 
9 20 10 69 1 2709567 0 300 11 69 69 69 69 69 69 
10 20 10 69 4 2601442 0 300 2.9 69 69 69 69 69 69 
11 40 10 91 10006 1147946 2.72 300 1.1 91 91 91 91 91 91 
12 40 10 109 91 1021932 0.03 300 1.8 109 109 109 109 109 109 
13 40 10 145 3 1164711 0 300 4.3 145 145 145 145 145 145 
14 40 10 129 8 1128548 0 300 3.1 129 129 129 129 129 129 
15 40 10 140 38 1063395 0.01 300 1.4 140 140 140 140 140 140 
16 40 10 122 1 1119365 0 300 14 122 122 122 122 122 122 
17 40 10 109 14 1127034 0.01 300 0.9 109 109 109 109 109 109 
18 40 10 169 1 1055501 0 300 16 169 169 169 169 169 169 
19 40 10 102 20328 1065916 5.8 300 0.9 103 102 102 102 102 102 
20 40 10 103 10040 10041 2.88 3 0 103 103 103 103 103 103 
21 60 10 217 23 630885 0.01 300 7.9 217 217 217 217 217 217 
22 60 10 181 121466 634293 57.4 300 2.2 182 182 181 181 181 181 
23 60 10 194 4 641129 0 300 6.5 194 194 194 194 194 194 
24 60 10 209 17 629952 0 300 14 209 209 209 209 209 209 
25 60 10 165 26560 26561 13 13 0 166 165 165 165 165 165 
26 60 10 168 377 626643 0.19 300 1.2 168 168 168 168 168 168 
27 60 10 150 43 664674 0.02 300 1.3 150 150 150 150 150 150 
28 60 10 196 3 608468 0 300 3.7 196 196 196 196 196 196 
29 60 10 175 121484 653290 55.5 300 0.5 176 176 175 175 175 175 
30 60 10 230 1 639023 0 300 9 230 230 230 230 230 230 
31 80 10 240 5 359065 0 300 5.2 240 240 240 240 240 240 
32 80 10 254 14 421974 0.01 300 5.3 254 254 254 254 254 254 
33 80 10 265 1 410456 0 300 15 265 265 265 265 265 265 
34 80 10 261 5 418422 0 300 6.9 261 261 261 261 261 261 
35 80 10 245 5 419129 0 300 3.8 245 245 245 245 245 245 
36 80 10 263 12 405573 0.01 300 3.9 263 263 263 263 263 263 
37 80 10 289 6 399603 0 300 8.6 289 289 289 289 289 289 
38 80 10 282 23 396994 0.01 300 6.4 282 282 282 282 282 282 
39 80 10 282 1110 434529 0.83 300 1 282 282 282 282 282 282 
40 80 10 245 1409 423444 0.98 300 0.8 245 245 245 245 245 245 
41 100 10 274 1150 1151 1.19 1 0 274 274 274 274 274 274 
42 100 10 306 30024 302951 29.9 300 0.6 307 306 306 306 306 306 
43 100 10 267 250 251 0.26 0 0 267 267 267 267 267 267 
44 100 10 293 34 304003 0.04 300 1.3 293 293 293 293 293 293 
45 100 10 309 14 316485 0.01 300 2.3 309 309 309 309 309 309 
