Mon Aug 15 16:18:10 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
37 80 100 295 2287 228397 2.99 301 1.3 295 295 295 295 295 295 
38 80 100 292 48815 241182 60.5 301 1 293 293 292 292 292 292 
39 80 100 301 22598 225428 30.1 301 1 302 302 301 301 301 301 
40 80 100 263 4090 227313 5.36 300 1.1 264 263 263 263 263 263 
41 100 100 291 4891 174614 8.34 301 1 292 291 291 291 291 291 
42 100 100 336 31834 180100 53.2 301 0.9 338 337 336 336 336 336 
43 100 100 285 66033 171637 116 301 0.7 286 286 285 285 285 285 
44 100 100 309 5882 166180 10.6 300 0.9 310 309 309 309 309 309 
45 100 100 327 66285 171396 116 300 0.9 328 328 327 327 327 327 
46 100 100 373 3624 168446 6.52 301 1.3 374 373 373 373 373 373 
47 100 100 298 4016 183584 6.6 301 1 299 298 298 298 298 298 
48 100 100 337 58956 167151 106 300 0.5 339 338 337 337 337 337 
49 100 100 318 50928 176385 86.5 300 0.6 319 319 318 318 318 318 
50 100 100 376 6784 174718 11.7 301 1 377 376 376 376 376 376 

Wed Aug 31 01:40:03 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 72 450 2216091 0.08 361 4.3 72 72 72 72
2 20 100 44 9 2727345 0 362 4.7 44 44 44 58
3 20 100 74 1422881 2388135 215 361 4.2 75 75 74 63.3333
4 20 100 52 499994 2634517 69.1 360 4 53 53 52 60.5
5 20 100 58 109055 2676769 15.2 361 3.5 59 58 58 60
6 20 100 80 34176 2571981 4.9 361 3.8 80 80 80 63.3333
7 20 100 57 10 2693343 0 361 3.6 57 57 57 62.4286
8 20 100 53 1587 2532305 0.22 362 1.9 53 53 53 61.25
9 20 100 69 590931 2252755 95.2 360 1.4 70 70 69 62.1111
10 20 100 77 34258 2316051 5.36 361 4 77 77 77 63.6
11 40 100 91 20469 1017235 7.22 360 1.1 91 91 91 66.0909
12 40 100 116 170226 992411 62.2 362 1.7 117 117 116 70.25
13 40 100 148 377499 912752 149 361 1.3 149 149 148 76.2308
14 40 100 134 153065 911860 60.8 360 1.5 135 135 134 80.3571
15 40 100 154 50380 915303 20 362 1.3 155 154 154 85.2667
16 40 100 114 12262 994267 4.46 360 1.7 114 114 114 87.0625
17 40 100 118 127155 1054636 43.5 362 0.8 119 118 118 88.8824
18 40 100 162 172047 933154 66.6 360 1.2 163 163 162 92.9444
19 40 100 109 65483 997988 23.6 361 0.9 110 109 109 93.7895
20 40 100 110 134442 961397 50.7 361 1.8 111 110 110 94.6
21 60 100 219 7053 535269 4.71 360 1.3 219 219 219 100.524
22 60 100 185 2923 539564 1.93 362 1 185 185 185 104.364
23 60 100 199 31412 535417 21.2 361 1 200 199 199 108.478
24 60 100 199 64247 566526 41 361 1 200 199 199 112.25
25 60 100 177 81429 557933 52.5 361 1.1 178 177 177 114.84
26 60 100 180 16088 551190 10.6 361 1.1 181 180 180 117.346
27 60 100 161 558634 568852 354 360 0.6 162 162 161 118.963
28 60 100 208 1844 563026 1.17 361 1.4 208 208 208 122.143
29 60 100 187 361003 557303 234 361 0.5 188 188 187 124.379
30 60 100 236 58599 521207 40.6 362 1.2 238 236 236 128.1
31 80 100 245 167919 387592 157 362 0.8 246 246 245 131.871
32 80 100 258 24762 382623 23.3 361 1.1 259 258 258 135.812
33 80 100 251 167814 385075 158 362 0.8 252 252 251 139.303
34 80 100 264 44078 389139 41 362 0.7 265 264 264 142.971
35 80 100 252 51964 371986 50.4 360 0.8 253 252 252 146.086
36 80 100 278 122782 387234 115 362 1 279 279 278 149.75
37 80 100 294 309614 362160 308 360 1 295 295 294 153.649
38 80 100 292 11654 376364 11.1 361 1 293 292 292 157.289
39 80 100 300 41994 363821 41.8 362 0.6 302 300 300 160.949
40 80 100 263 7658 370989 7.62 360 1.1 263 263 263 163.5
41 100 100 290 135232 281554 174 361 0.6 291 291 290 166.585
42 100 100 336 51141 285147 64.7 360 0.9 338 337 336 170.619
43 100 100 285 58647 282488 75.1 361 0.7 286 286 285 173.279
44 100 100 308 66067 275484 87.4 362 0.6 309 309 308 176.341
45 100 100 327 39132 280603 50.4 361 0.9 328 327 327 179.689
46 100 100 372 27060 272665 35.9 361 1 373 372 372 183.87
47 100 100 298 4538 294904 5.56 362 1 298 298 298 186.298
48 100 100 338 14027 274519 18.4 361 0.8 339 338 338 189.458
49 100 100 318 64007 280056 83.1 361 0.6 319 319 318 192.082
50 100 100 376 39379 281612 50.7 360 1 377 376 376 195.76

Wed Sep 14 01:02:56 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 100 72 450 3142579 0.05 361 4.3 72 72 72 72
2 20 100 44 9 3834963 0 362 4.7 44 44 44 58
3 20 100 74 1422881 3366680 152 361 4.2 75 75 74 63.3333
4 20 100 52 499994 3730163 48.2 360 4 53 52 52 60.5
5 20 100 58 109055 3763473 10.5 361 3.5 59 58 58 60
6 20 100 80 34176 3646121 3.38 361 3.8 80 80 80 63.3333
7 20 100 57 10 3798499 0 361 3.6 57 57 57 62.4286
8 20 100 53 1587 3567457 0.16 360 1.9 53 53 53 61.25
9 20 100 69 590931 3229043 65.9 360 1.4 70 70 69 62.1111
10 20 100 77 34258 3256974 3.79 361 4 77 77 77 63.6
11 40 100 91 20469 1436829 5.19 362 1.1 91 91 91 66.0909
12 40 100 116 170226 1388497 44.1 360 1.7 117 116 116 70.25
13 40 100 148 377499 1293058 105 361 1.3 149 149 148 76.2308
14 40 100 134 153065 1289513 42.8 360 1.5 135 134 134 80.3571
15 40 100 154 50380 1293738 14.1 361 1.3 155 154 154 85.2667
16 40 100 114 12262 1414596 3.15 362 1.7 114 114 114 87.0625
17 40 100 118 127155 1473806 31.2 361 0.8 119 118 118 88.8824
18 40 100 162 172047 1318952 47.1 361 1.2 163 162 162 92.9444
19 40 100 109 65483 1418076 16.7 361 0.9 110 109 109 93.7895
20 40 100 110 134442 1359809 35.7 361 1.8 111 110 110 94.6
21 60 100 219 7053 754891 3.34 361 1.3 219 219 219 100.524
22 60 100 185 2923 775304 1.35 361 1 185 185 185 104.364
23 60 100 199 31412 763942 14.9 362 1 200 199 199 108.478
24 60 100 199 64247 800070 28.9 361 1 200 199 199 112.25
25 60 100 177 81429 784122 37.4 361 1.1 178 177 177 114.84
26 60 100 180 16088 784870 7.39 360 1.1 180 180 180 117.346
27 60 100 161 558634 812118 248 360 0.6 162 162 161 118.963
28 60 100 207 570822 785036 262 360 0.9 208 208 207 122.107
29 60 100 187 361003 792281 163 360 0.5 188 188 187 124.345
30 60 100 236 58599 738413 28.7 361 1.2 237 236 236 128.067
31 80 100 245 167919 547702 111 361 0.8 246 246 245 131.839
32 80 100 258 24762 545153 16.3 361 1.1 259 258 258 135.781
33 80 100 251 167814 542425 111 360 0.8 252 252 251 139.273
34 80 100 264 44078 550226 29.1 362 0.7 265 264 264 142.941
35 80 100 252 51964 525301 35.8 361 0.8 253 252 252 146.057
36 80 100 278 122782 540572 82.4 361 1 279 279 278 149.722
37 80 100 294 309614 514949 216 360 1 295 295 294 153.622
38 80 100 292 11654 536727 7.74 360 1 292 292 292 157.263
39 80 100 300 41994 514081 29.6 361 0.6 302 300 300 160.923
40 80 100 262 519660 523878 357 360 0.7 263 263 262 163.45
41 100 100 290 135232 398044 123 362 0.6 291 291 290 166.537
42 100 100 336 51141 400145 46.1 361 0.9 338 336 336 170.571
43 100 100 285 58647 392803 53.9 361 0.7 286 285 285 173.233
44 100 100 308 66067 389207 61.3 361 0.6 309 309 308 176.295
45 100 100 327 39132 394886 35.9 361 0.9 328 327 327 179.644
46 100 100 372 27060 385437 25.5 361 1 373 372 372 183.826
47 100 100 298 4538 410380 4.03 362 1 298 298 298 186.255
48 100 100 337 284043 384348 266 361 0.5 339 338 337 189.396
49 100 100 318 64007 393451 58.8 361 0.6 319 318 318 192.02
50 100 100 376 39379 395899 35.8 361 1 377 376 376 195.7
