Mon Aug 15 16:16:26 2005

 inst  m   W   SVC:tm it:all best Tm:1dh 1dv cg  UB  LBh  LBv
38 80 40 797 8 404927 0.01 501 10 797 797 797 797 797 797 
39 80 40 788 9 412575 0.01 500 5.9 788 788 788 788 788 788 
40 80 40 660 170800 402655 213 500 1.6 666 663 660 660 660 660 
41 100 40 733 271117 306353 443 501 1.9 739 735 734 733 733 733 
42 100 40 855 2804 303619 4.6 501 2.8 855 855 855 855 855 855 
43 100 40 720 55260 305442 90.8 501 1.9 723 722 720 720 720 720 
44 100 40 774 8905 305075 14.6 502 1.3 777 774 774 774 774 774 
45 100 40 860 35 292779 0.05 501 6.3 860 860 860 860 860 860 
46 100 40 981 35 298907 0.06 501 6.6 981 981 981 981 981 981 
47 100 40 774 31 312574 0.04 501 5 774 774 774 774 774 774 
48 100 40 850 116065 304754 191 501 1.6 854 854 850 850 850 850 
49 100 40 811 265412 307237 433 502 2.9 814 812 812 811 811 811 
50 100 40 1040 5 281626 0.01 500 12 1040 1040 1040 1040 1040 1040 

Tue Nov  8 21:29:33 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 40 186 1210041 1365738 265 300 8.1 187 187 186 186 186 186 
2 20 40 114 3 1586438 0 300 8.5 114 114 114 114 114 114 
3 20 40 194 930005 1386172 202 301 9.6 195 195 194 194 194 194 
4 20 40 135 824 1506229 0.17 301 8 135 135 135 135 135 135 
5 20 40 145 120003 1536871 23.6 301 5 147 145 145 145 145 145 
6 20 40 201 330037 1399804 70.7 302 5.2 203 203 201 201 201 201 
7 20 40 143 67 1502454 0.01 301 4.3 143 143 143 143 143 143 
8 20 40 139 19 1376060 0.01 300 7.7 139 139 139 139 139 139 
9 20 40 178 330040 1336930 72.8 300 5.3 180 180 178 178 178 178 
10 20 40 206 5 1451877 0 301 11 206 206 206 206 206 206 
11 40 40 233 60219 619027 29 301 3.5 234 233 233 233 233 233 
12 40 40 299 230165 609573 114 301 4.9 303 301 299 299 299 299 
13 40 40 380 103156 590561 53.4 300 4.3 381 381 380 380 380 380 
14 40 40 352 11 586308 0.01 302 6.6 352 352 352 352 352 352 
15 40 40 403 120154 568286 63.8 300 6.6 404 404 403 403 403 403 
16 40 40 347 2 596463 0 301 24 347 347 347 347 347 347 
17 40 40 308 5 643615 0 302 5.8 308 308 308 308 308 308 
18 40 40 464 3791 580013 2.02 300 16 464 464 464 464 464 464 
19 40 40 278 11883 608987 5.96 301 3.7 280 278 278 278 278 278 
20 40 40 276 190106 594884 95.7 301 2.2 277 277 276 276 276 276 
21 60 40 590 7 355679 0 301 9.2 590 590 590 590 590 590 
22 60 40 468 100426 358627 84.4 301 2.6 469 469 468 468 468 468 
23 60 40 508 250550 334886 225 300 3.2 511 510 508 508 508 508 
24 60 40 525 10326 356631 8.78 300 6.7 528 525 525 525 525 525 
25 60 40 444 27698 344101 24.2 300 1.8 446 444 444 444 444 444 
26 60 40 462 226871 358842 191 302 4.2 464 464 462 462 462 462 
27 60 40 415 20292 362055 17 300 4 416 415 415 415 415 415 
28 60 40 526 792 351275 0.66 302 2.7 526 526 526 526 526 526 
29 60 40 481 50158 361383 41.6 300 3.8 483 483 481 481 481 481 
30 60 40 648 25 325339 0.02 301 11 648 648 648 648 648 648 
31 80 40 667 52 242016 0.07 302 9.8 667 667 667 667 667 667 
32 80 40 695 80851 236222 103 301 9.1 697 697 695 695 695 695 
33 80 40 658 20346 248067 25 300 5.9 661 658 658 658 658 658 
34 80 40 701 39 241327 0.04 301 7.1 701 701 701 701 701 701 
35 80 40 635 25850 244959 32.3 301 1.7 636 636 635 635 635 635 
36 80 40 735 20 245200 0.03 301 6.9 735 735 735 735 735 735 
37 80 40 760 76250 240528 96.7 301 4.6 763 761 760 760 760 760 
38 80 40 797 15 240468 0.03 301 10 797 797 797 797 797 797 
39 80 40 788 12 248528 0.01 301 5.9 788 788 788 788 788 788 
40 80 40 662 39014 236747 49.3 300 2 663 663 662 662 662 662 
41 100 40 734 12724 182067 21.4 301 2 738 734 734 734 734 734 
42 100 40 855 1420 178843 2.37 301 2.8 855 855 855 855 855 855 
43 100 40 720 83521 180001 141 301 1.9 723 721 720 720 720 720 
44 100 40 774 177096 183420 291 301 1.3 777 777 774 774 774 774 
45 100 40 860 30 175561 0.06 301 6.3 860 860 860 860 860 860 
46 100 40 981 6056 177884 10.3 300 6.6 982 981 981 981 981 981 
47 100 40 774 10187 185236 16 301 5 779 774 774 774 774 774 
48 100 40 847 82666 180861 138 300 1.3 851 851 847 847 847 847 
49 100 40 811 170811 180650 285 302 2.9 813 813 811 811 811 811 
50 100 40 1040 11 166885 0.02 301 12 1040 1040 1040 1040 1040 1040 

Wed Nov  9 15:04:11 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 40 186 64 1358503 0.02 301 8.1 186 186 186 186 186 186 
2 20 40 114 3 1597496 0 301 8.5 114 114 114 114 114 114 
3 20 40 195 4 1371950 0 301 10 195 195 195 195 195 195 
4 20 40 135 734 1488538 0.15 300 8 135 135 135 135 135 135 
5 20 40 147 18 1535992 0 301 6.5 147 147 147 147 147 147 
6 20 40 201 20034 1417945 4.3 301 5.2 201 201 201 201 201 201 
7 20 40 143 186 1494748 0.04 300 4.3 143 143 143 143 143 143 
8 20 40 139 8 1378318 0.01 302 7.7 139 139 139 139 139 139 
9 20 40 179 510004 1378543 111 300 5.9 180 180 179 179 179 179 
10 20 40 206 5 1464552 0 300 11 206 206 206 206 206 206 
11 40 40 233 192 624118 0.09 300 3.5 233 233 233 233 233 233 
12 40 40 299 40209 613881 20.2 300 4.9 301 299 299 299 299 299 
13 40 40 380 312707 591785 159 301 4.3 382 381 380 380 380 380 
14 40 40 352 9 591025 0 302 6.6 352 352 352 352 352 352 
15 40 40 403 280008 575014 148 301 6.6 404 404 403 403 403 403 
16 40 40 347 2 607171 0.01 300 24 347 347 347 347 347 347 
17 40 40 308 11 653028 0.01 302 5.8 308 308 308 308 308 308 
18 40 40 464 2875 586662 1.47 301 16 464 464 464 464 464 464 
19 40 40 278 13494 609164 6.65 300 3.7 280 278 278 278 278 278 
20 40 40 276 300038 599745 152 302 2.2 277 277 276 276 276 276 
21 60 40 590 9156 357288 7.75 302 9.2 591 590 590 590 590 590 
22 60 40 469 23310 357816 19.5 300 2.8 470 469 469 469 469 469 
23 60 40 508 81025 338520 72.1 302 3.2 511 511 508 508 508 508 
24 60 40 525 290075 359556 243 301 6.7 529 526 525 525 525 525 
25 60 40 446 22983 342292 20.5 300 2.2 447 446 446 446 446 446 
26 60 40 461 280860 364245 232 302 4 463 463 461 461 461 461 
27 60 40 415 326 361775 0.26 301 4 415 415 415 415 415 415 
28 60 40 526 794 354645 0.66 301 2.7 526 526 526 526 526 526 
29 60 40 480 274959 361265 229 300 3.6 482 481 480 480 480 480 
30 60 40 648 16 325255 0.01 301 11 648 648 648 648 648 648 
31 80 40 667 10 241731 0.01 300 9.8 667 667 667 667 667 667 
32 80 40 695 159301 232349 206 300 9.1 697 697 695 695 695 695 
33 80 40 658 403 251426 0.49 300 5.9 658 658 658 658 658 658 
34 80 40 701 14 241807 0.02 301 7.1 701 701 701 701 701 701 
35 80 40 634 40143 245086 49.9 301 1.6 637 636 634 634 634 634 
36 80 40 735 27 245782 0.04 301 6.9 735 735 735 735 735 735 
37 80 40 759 141894 241731 177 302 4.5 760 760 759 759 759 759 
38 80 40 797 11 240593 0.02 301 10 797 797 797 797 797 797 
39 80 40 788 25 248527 0.03 300 5.9 788 788 788 788 788 788 
40 80 40 660 195967 237857 248 301 1.6 664 663 660 660 660 660 
41 100 40 733 9401 181498 15.5 302 1.9 738 733 733 733 733 733 
42 100 40 854 120773 181109 200 301 2.7 855 855 854 854 854 854 
43 100 40 720 39333 181976 65 300 1.9 723 722 720 720 720 720 
44 100 40 776 3590 181448 6.03 300 1.5 780 776 776 776 776 776 
45 100 40 860 13 171778 0.02 301 6.3 860 860 860 860 860 860 
46 100 40 981 19 177120 0.03 301 6.6 981 981 981 981 981 981 
47 100 40 774 331 184821 0.54 302 5 774 774 774 774 774 774 
48 100 40 850 43489 177646 73.1 301 1.6 851 851 850 850 850 850 
49 100 40 811 32175 177192 54.4 300 2.9 813 812 811 811 811 811 
50 100 40 1040 6 165525 0.01 300 12 1040 1040 1040 1040 1040 1040 

Thu Nov 10 21:45:32 2005
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 5 30 300 3600 36000 inf
1 20 40 186 760049 1411619 162 301 8.1 187 187 186 186 186 186 
2 20 40 114 3 1646812 0 302 8.5 114 114 114 114 114 114 
3 20 40 195 208 1424975 0.05 301 10 195 195 195 195 195 195 
4 20 40 132 1370003 1554174 265 301 5.6 135 135 132 132 132 132 
5 20 40 146 140003 1584557 26.8 301 5.7 147 146 146 146 146 146 
6 20 40 201 130028 1472668 26.6 301 5.2 204 201 201 201 201 201 
7 20 40 143 68 1547419 0.01 301 4.3 143 143 143 143 143 143 
8 20 40 139 13 1449336 0 301 7.7 139 139 139 139 139 139 
9 20 40 178 460007 1429422 96.8 301 5.3 180 180 178 178 178 178 
10 20 40 206 5 1509805 0 301 11 206 206 206 206 206 206 
11 40 40 233 31180 646348 14.3 300 3.5 234 233 233 233 233 233 
12 40 40 299 60219 635655 28.5 300 4.9 303 299 299 299 299 299 
13 40 40 380 50039 617602 24.4 301 4.3 381 380 380 380 380 380 
14 40 40 352 13 613814 0.01 300 6.6 352 352 352 352 352 352 
15 40 40 404 2104 597752 1.06 301 6.8 404 404 404 404 404 404 
16 40 40 347 2 623614 0 301 24 347 347 347 347 347 347 
17 40 40 308 5 668387 0 300 5.8 308 308 308 308 308 308 
18 40 40 464 350002 606598 173 301 16 465 465 464 464 464 464 
19 40 40 278 100722 633861 47.4 301 3.7 279 279 278 278 278 278 
20 40 40 276 170067 618341 82.8 301 2.2 277 277 276 276 276 276 
21 60 40 590 12 371738 0.02 301 9.2 590 590 590 590 590 590 
22 60 40 469 9679 373523 7.73 301 2.8 472 469 469 469 469 469 
23 60 40 508 270500 353922 230 301 3.2 511 511 508 508 508 508 
24 60 40 525 101185 377630 80.9 302 6.7 528 527 525 525 525 525 
25 60 40 445 201933 359426 169 301 2 447 447 445 445 445 445 
26 60 40 461 103360 374590 82.9 300 4 464 464 461 461 461 461 
27 60 40 415 560 380207 0.44 301 4 415 415 415 415 415 415 
28 60 40 526 11110 365616 9.17 300 2.7 529 526 526 526 526 526 
29 60 40 480 124142 377152 98.2 301 3.6 481 481 480 480 480 480 
30 60 40 648 21 339093 0.01 302 11 648 648 648 648 648 648 
31 80 40 667 513 251353 0.6 302 9.8 667 667 667 667 667 667 
32 80 40 696 152348 242743 189 300 9.2 697 697 696 696 696 696 
33 80 40 658 30385 261284 35.5 302 5.9 660 660 658 658 658 658 
34 80 40 701 14 247129 0.02 300 7.1 701 701 701 701 701 701 
35 80 40 635 127882 253516 152 301 1.7 638 637 635 635 635 635 
36 80 40 735 5 255813 0.01 301 6.9 735 735 735 735 735 735 
37 80 40 760 2496 247507 3.06 300 4.6 760 760 760 760 760 760 
38 80 40 797 10 247779 0.01 302 10 797 797 797 797 797 797 
39 80 40 788 25 255437 0.02 301 5.9 788 788 788 788 788 788 
40 80 40 661 30673 247029 37.6 301 1.8 663 662 661 661 661 661 
41 100 40 733 111532 187071 179 300 1.9 737 736 733 733 733 733 
42 100 40 854 93130 185302 152 301 2.7 856 855 854 854 854 854 
43 100 40 720 68369 186538 110 301 1.9 724 721 720 720 720 720 
44 100 40 775 116276 186860 187 301 1.4 777 777 775 775 775 775 
45 100 40 860 27 178231 0.04 301 6.3 860 860 860 860 860 860 
46 100 40 981 66 182428 0.12 301 6.6 981 981 981 981 981 981 
47 100 40 774 308 190204 0.47 301 5 774 774 774 774 774 774 
48 100 40 850 76748 185610 124 300 1.6 852 851 850 850 850 850 
49 100 40 811 152225 186097 245 300 2.9 813 813 811 811 811 811 
50 100 40 1040 12 172027 0.03 301 12 1040 1040 1040 1040 1040 1040 

Tue Aug 30 20:39:08 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 40 186 992250 2127793 169 361 8.1 187 187 186 186
2 20 40 114 4 2525754 0 361 8.5 114 114 114 150
3 20 40 195 3 2093285 0 362 10 195 195 195 165
4 20 40 135 5 2346094 0 361 8 135 135 135 157.5
5 20 40 145 2341323 2454305 344 360 5 147 147 145 155
6 20 40 201 34169 2224362 5.69 360 5.2 201 201 201 162.667
7 20 40 142 382806 2378134 58.8 360 3.6 145 142 142 159.714
8 20 40 139 7 2151675 0 362 7.7 139 139 139 157.125
9 20 40 178 934198 2064703 164 361 5.3 180 179 178 159.444
10 20 40 206 4 2336483 0 362 11 206 206 206 164.1
11 40 40 233 142 984858 0.05 360 3.5 233 233 233 170.364
12 40 40 299 1430 953171 0.55 361 4.9 299 299 299 181.083
13 40 40 380 19389 918947 8.04 362 4.3 380 380 380 196.385
14 40 40 352 17 936044 0.01 362 6.6 352 352 352 207.5
15 40 40 403 168657 901960 68.7 362 6.6 404 404 403 220.533
16 40 40 347 2 938686 0 361 24 347 347 347 228.438
17 40 40 308 1 995898 0 361 5.8 308 308 308 233.118
18 40 40 464 59414 907671 24.6 362 16 465 464 464 245.944
19 40 40 276 69739 960911 27.2 361 2.9 278 276 276 247.526
20 40 40 276 168666 932584 66 360 2.2 277 277 276 248.95
21 60 40 590 19 551911 0.01 360 9.2 590 590 590 265.19
22 60 40 466 56561 555404 37.1 361 2.1 469 466 466 274.318
23 60 40 506 316523 531541 216 362 2.8 510 509 506 284.391
24 60 40 525 7 572975 0 362 6.7 525 525 525 294.417
25 60 40 446 18912 551993 12.9 361 2.2 448 446 446 300.48
26 60 40 461 137 568105 0.09 360 4 461 461 461 306.654
27 60 40 415 128 570263 0.08 361 4 415 415 415 310.667
28 60 40 526 4777 545750 3.22 360 2.7 526 526 526 318.357
29 60 40 480 325115 564194 209 361 3.6 483 481 480 323.931
30 60 40 648 10 521566 0.01 361 11 648 648 648 334.733
31 80 40 667 41 388764 0.03 361 9.8 667 667 667 345.452
32 80 40 695 155048 367401 153 360 9.1 697 696 695 356.375
33 80 40 658 232 400224 0.22 361 5.9 658 658 658 365.515
34 80 40 701 62 380681 0.06 362 7.1 701 701 701 375.382
35 80 40 634 37755 385472 35.6 360 1.6 636 634 634 382.771
36 80 40 735 31 393842 0.02 362 6.9 735 735 735 392.556
37 80 40 760 414 380108 0.39 361 4.6 760 760 760 402.486
38 80 40 797 2 370007 0 362 10 797 797 797 412.868
39 80 40 788 5 383429 0 360 5.9 788 788 788 422.487
40 80 40 660 102854 377095 99 360 1.6 663 661 660 428.425
41 100 40 731 110225 289427 138 360 1.6 734 733 731 435.805
42 100 40 854 222 291265 0.27 361 2.7 854 854 854 445.762
43 100 40 719 41134 290741 51.8 360 1.8 721 719 719 452.116
44 100 40 773 125167 287271 158 361 1.1 775 774 773 459.409
45 100 40 860 18 276275 0.02 362 6.3 860 860 860 468.311
46 100 40 981 121 281032 0.15 361 6.6 981 981 981 479.457
47 100 40 774 88 290503 0.11 362 5 774 774 774 485.723
48 100 40 847 103900 286240 132 361 1.3 851 849 847 493.25
49 100 40 811 83391 288473 105 362 2.9 812 812 811 499.735
50 100 40 1040 6 279130 0 360 12 1040 1040 1040 510.54

Tue Sep 13 20:02:02 2011

[BL] fImproved 1 pInvertShove 0 0.03  [Solver] instFirst 1 instLast 1000000 statPeriod 10 fWriteSolution 0 [Sub_2DSPP] nScaleW 0 vsp -0.8 0.5  pTower 0 0  pChangeP_TIP 0.01 pInvertHole 0 0.05  pPermutateHole 0.8 1  pBubbleHole 0.6 0.9  [SVC_2DSPP] MaxTime 360 MaxIter 1e+100 NIterRandom 0 NIterSVC 1 ValReset 1000 19000  blockw_pow 2.1 0.1  p_bwpnew 0.1 BaseOrdering 2 1 1 1  p_choose 0.6 0.6  
inst  m   W   SVC: UB  it_best/all tm_best/all gap%  TmRow: 10 60 inf ave_best^
1 20 40 186 992250 3055719 117 360 8.1 187 187 186 186
2 20 40 114 4 3617607 0 361 8.5 114 114 114 150
3 20 40 195 3 2986313 0 361 10 195 195 195 165
4 20 40 132 2758787 3345720 298 362 5.6 135 135 132 156.75
5 20 40 145 2341323 3548015 239 362 5 147 147 145 154.4
6 20 40 201 34169 3193537 3.82 361 5.2 201 201 201 162.167
7 20 40 142 382806 3437724 40.1 361 3.6 143 142 142 159.286
8 20 40 139 7 3068834 0 361 7.7 139 139 139 156.75
9 20 40 178 934198 2952690 114 360 5.3 180 179 178 159.111
10 20 40 206 4 3356768 0 362 11 206 206 206 163.8
11 40 40 233 142 1404761 0.04 361 3.5 233 233 233 170.091
12 40 40 299 1430 1365205 0.38 361 4.9 299 299 299 180.833
13 40 40 380 19389 1298930 5.36 360 4.3 380 380 380 196.154
14 40 40 352 17 1330853 0.01 362 6.6 352 352 352 207.286
15 40 40 403 168657 1277989 47.8 362 6.6 404 403 403 220.333
16 40 40 347 2 1349226 0 361 24 347 347 347 228.25
17 40 40 308 1 1422437 0 362 5.8 308 308 308 232.941
18 40 40 464 59414 1291251 16.6 361 16 465 464 464 245.778
19 40 40 276 69739 1373929 18.4 362 2.9 278 276 276 247.368
20 40 40 276 168666 1342767 45.3 361 2.2 277 276 276 248.8
21 60 40 590 19 792793 0.02 361 9.2 590 590 590 265.048
22 60 40 466 56561 789926 25.8 361 2.1 469 466 466 274.182
23 60 40 506 316523 755093 151 361 2.8 510 509 506 284.261
24 60 40 525 7 817137 0 362 6.7 525 525 525 294.292
25 60 40 445 716563 788198 328 361 2 446 446 445 300.32
26 60 40 461 137 810378 0.07 360 4 461 461 461 306.5
27 60 40 415 128 816824 0.06 361 4 415 415 415 310.519
28 60 40 526 4777 788275 2.21 360 2.7 526 526 526 318.214
29 60 40 480 325115 800714 146 361 3.6 483 481 480 323.793
30 60 40 648 10 743578 0.01 360 11 648 648 648 334.6
31 80 40 667 41 553664 0.02 361 9.8 667 667 667 345.323
32 80 40 695 155048 526996 106 361 9.1 697 696 695 356.25
33 80 40 658 232 567827 0.15 361 5.9 658 658 658 365.394
34 80 40 701 62 546562 0.05 361 7.1 701 701 701 375.265
35 80 40 634 37755 549792 24.8 361 1.6 636 634 634 382.657
36 80 40 735 31 558826 0.01 361 6.9 735 735 735 392.444
37 80 40 760 414 541747 0.28 361 4.6 760 760 760 402.378
38 80 40 797 2 528253 0 361 10 797 797 797 412.763
39 80 40 788 5 546255 0.01 360 5.9 788 788 788 422.385
40 80 40 660 102854 541731 68.4 361 1.6 663 661 660 428.325
41 100 40 731 110225 406471 97.8 361 1.6 734 733 731 435.707
42 100 40 854 222 410877 0.2 361 2.7 854 854 854 445.667
43 100 40 719 41134 414932 35.7 360 1.8 721 719 719 452.023
44 100 40 773 125167 407024 111 361 1.1 774 774 773 459.318
45 100 40 860 18 389955 0 362 6.3 860 860 860 468.222
46 100 40 981 121 400649 0.11 361 6.6 981 981 981 479.37
47 100 40 774 88 414864 0.08 362 5 774 774 774 485.638
48 100 40 847 103900 407036 92.2 361 1.3 849 849 847 493.167
49 100 40 811 83391 404904 74.6 362 2.9 812 812 811 499.653
50 100 40 1040 6 397489 0.01 361 12 1040 1040 1040 510.46
